factura_id;ciudad;tipo_cliente;genero;linea_producto;precio;cantidad;impuesto_5;total;fecha;hora;pago;rating;Producto_id;tienda_id
182-88-2763;Mandalay;Member;Male;Food and beverages;79.91;3;11.9865;251.7165;03/20/2019;19:28;Credit card;5;1;7
188-55-0967;Mandalay;Member;Male;Health and beauty;66.47;10;33.235;697.935;01/15/2019;15:01;Credit card;5;5;8
610-46-4100;Yangon;Normal;Male;Health and beauty;28.95;7;10.1325;212.7825;03/03/2019;20:31;Credit card;6;6;1
318-81-2368;Naypyitaw;Normal;Female;Electronic accessories;46.2;1;2.31;48.51;03/19/2019;12:16;Cash;6.3;7;4
364-33-8584;Mandalay;Member;Female;Food and beverages;17.63;5;4.4075;92.5575;03/08/2019;15:27;Cash;8.5;8;3
665-63-9737;Mandalay;Normal;Male;Fashion accessories;52.42;3;7.863;165.123;02/27/2019;17:36;Ewallet;7.5;234;7
695-09-5146;Mandalay;Member;Female;Food and beverages;98.79;3;14.8185;311.1885;02/23/2019;20:00;Ewallet;6.4;34;6
155-45-3814;Naypyitaw;Member;Female;Electronic accessories;88.55;8;35.42;743.82;03/19/2019;15:29;Ewallet;4.7;3;8
794-32-2436;Mandalay;Member;Male;Electronic accessories;55.67;2;5.567;116.907;03/27/2019;15:08;Ewallet;6;3;1
131-15-8856;Naypyitaw;Member;Female;Food and beverages;72.52;8;29.008;609.168;03/30/2019;19:26;Credit card;4;45;2
273-84-2164;Naypyitaw;Member;Male;Electronic accessories;12.05;5;3.0125;63.2625;02/16/2019;15:53;Ewallet;5.5;6;4
706-36-6154;Yangon;Member;Male;Home and lifestyle;19.36;9;8.712;182.952;01/18/2019;18:43;Ewallet;8.7;7;5
778-89-7974;Naypyitaw;Normal;Male;Health and beauty;70.21;6;21.063;442.323;03/30/2019;14:58;Cash;7.4;4;7
574-31-8277;Mandalay;Member;Male;Fashion accessories;33.63;1;1.6815;35.3115;03/20/2019;19:55;Cash;5.6;4;6
859-71-0933;Naypyitaw;Member;Female;Sports and travel;15.49;2;1.549;32.529;01/16/2019;15:10;Cash;6.3;34;8
740-11-5257;Naypyitaw;Normal;Male;Electronic accessories;24.74;10;12.37;259.77;02/24/2019;16:44;Cash;7.1;6;1
369-82-2676;Mandalay;Normal;Male;Electronic accessories;75.66;5;18.915;397.215;01/15/2019;18:22;Ewallet;7.8;2;2
563-47-4072;Mandalay;Normal;Female;Health and beauty;55.81;6;16.743;351.603;01/22/2019;11:52;Cash;9.9;3;3
742-04-5161;Yangon;Member;Male;Home and lifestyle;72.78;10;36.39;764.19;02/03/2019;17:24;Cash;7.3;4;4
149-15-7606;Mandalay;Member;Male;Sports and travel;37.32;9;16.794;352.674;03/06/2019;15:31;Ewallet;5.1;5;5
133-77-3154;Mandalay;Member;Male;Fashion accessories;60.18;4;12.036;252.756;02/16/2019;18:04;Credit card;9.4;6;6
169-52-4504;Yangon;Normal;Female;Electronic accessories;15.69;3;2.3535;49.4235;03/14/2019;14:13;Credit card;5.8;6;1
250-81-7186;Naypyitaw;Normal;Female;Electronic accessories;99.69;1;4.9845;104.6745;02/27/2019;10:23;Credit card;8;7;4
562-12-5430;Yangon;Member;Female;Fashion accessories;88.15;3;13.2225;277.6725;01/18/2019;10:11;Ewallet;7.9;1;5
816-72-8853;Yangon;Member;Female;Sports and travel;27.93;5;6.9825;146.6325;01/29/2019;15:48;Cash;5.9;1;6
491-38-3499;Yangon;Member;Male;Fashion accessories;55.45;1;2.7725;58.2225;02/26/2019;17:46;Credit card;4.9;3;7
322-02-2271;Mandalay;Normal;Female;Sports and travel;42.97;3;6.4455;135.3555;02/03/2019;11:46;Cash;9.3;5;8
842-29-4695;Naypyitaw;Member;Male;Sports and travel;17.14;7;5.999;125.979;01/16/2019;12:07;Credit card;7.9;9;1
725-67-2480;Mandalay;Member;Female;Fashion accessories;58.75;6;17.625;370.125;03/24/2019;18:14;Credit card;5.9;3;4
641-51-2661;Naypyitaw;Member;Female;Food and beverages;87.1;10;43.55;914.55;02/12/2019;14:45;Credit card;9.9;2;3
714-02-3114;Naypyitaw;Normal;Female;Sports and travel;98.8;2;9.88;207.48;02/21/2019;11:39;Cash;7.7;1;7
518-17-2983;Yangon;Normal;Female;Fashion accessories;48.63;4;9.726;204.246;02/04/2019;15:44;Ewallet;7.6;1;6
779-42-2410;Mandalay;Member;Male;Food and beverages;57.74;3;8.661;181.881;02/20/2019;13:06;Ewallet;7.7;5;8
190-14-3147;Mandalay;Normal;Female;Health and beauty;17.97;4;3.594;75.474;02/23/2019;20:43;Ewallet;6.4;6;1
408-66-6712;Naypyitaw;Member;Female;Health and beauty;47.71;6;14.313;300.573;02/16/2019;14:19;Ewallet;4.4;7;2
679-22-6530;Mandalay;Normal;Female;Sports and travel;40.62;2;4.062;85.302;01/17/2019;10:01;Credit card;4.1;8;4
588-47-8641;Yangon;Member;Male;Fashion accessories;56.04;10;28.02;588.42;01/14/2019;19:30;Ewallet;4.4;234;5
642-61-4706;Mandalay;Member;Male;Food and beverages;93.4;2;9.34;196.14;03/30/2019;16:34;Cash;5.5;34;7
576-31-4774;Mandalay;Normal;Female;Health and beauty;73.41;3;11.0115;231.2415;03/02/2019;13:10;Ewallet;4;3;6
556-41-6224;Naypyitaw;Normal;Male;Health and beauty;33.64;8;13.456;282.576;02/15/2019;17:10;Credit card;9.3;3;8
811-03-8790;Yangon;Normal;Female;Electronic accessories;45.48;10;22.74;477.54;03/01/2019;10:22;Credit card;4.8;45;1
242-11-3142;Mandalay;Member;Male;Fashion accessories;83.77;2;8.377;175.917;02/24/2019;19:57;Cash;4.6;6;2
752-23-3760;Mandalay;Member;Female;Sports and travel;64.08;7;22.428;470.988;02/19/2019;19:29;Credit card;7.3;7;3
274-05-5470;Yangon;Member;Female;Food and beverages;73.47;4;14.694;308.574;02/23/2019;18:30;Cash;6;4;4
648-94-3045;Naypyitaw;Normal;Male;Health and beauty;58.95;10;29.475;618.975;02/07/2019;14:27;Ewallet;8.1;4;5
130-67-4723;Yangon;Member;Male;Food and beverages;48.5;6;14.55;305.55;01/11/2019;13:57;Ewallet;9.4;34;6
528-87-5606;Mandalay;Member;Female;Electronic accessories;39.48;1;1.974;41.454;02/12/2019;19:43;Cash;6.5;6;1
320-85-2052;Mandalay;Normal;Female;Sports and travel;34.81;1;1.7405;36.5505;01/14/2019;10:11;Credit card;7;2;4
370-96-0655;Naypyitaw;Normal;Female;Fashion accessories;49.32;6;14.796;310.716;01/09/2019;13:46;Ewallet;7.1;3;5
105-10-6182;Yangon;Member;Male;Fashion accessories;21.48;2;2.148;45.108;02/27/2019;12:22;Ewallet;6.6;4;6
510-79-0415;Mandalay;Member;Female;Sports and travel;23.08;6;6.924;145.404;01/24/2019;19:20;Ewallet;4.9;5;7
241-96-5076;Mandalay;Member;Female;Home and lifestyle;49.1;2;4.91;103.11;01/08/2019;12:58;Credit card;6.4;6;8
767-97-4650;Mandalay;Member;Female;Sports and travel;64.83;2;6.483;136.143;01/08/2019;11:59;Credit card;8;6;1
648-83-1321;Yangon;Member;Male;Home and lifestyle;63.56;10;31.78;667.38;01/16/2019;17:59;Cash;4.3;7;4
173-57-2300;Naypyitaw;Member;Male;Sports and travel;72.88;2;7.288;153.048;03/13/2019;12:51;Cash;6.1;1;3
305-03-2383;Yangon;Normal;Female;Food and beverages;67.1;3;10.065;211.365;02/15/2019;10:36;Cash;7.5;1;7
394-55-6384;Naypyitaw;Member;Female;Sports and travel;70.19;9;31.5855;663.2955;01/25/2019;13:38;Cash;6.7;3;6
266-20-6657;Naypyitaw;Member;Male;Food and beverages;55.04;7;19.264;404.544;03/12/2019;19:39;Ewallet;5.2;5;8
689-05-1884;Yangon;Member;Male;Health and beauty;48.63;10;24.315;510.615;03/04/2019;12:44;Cash;8.8;9;1
196-01-2849;Naypyitaw;Member;Female;Fashion accessories;73.38;7;25.683;539.343;02/10/2019;13:56;Cash;9.5;3;2
372-62-5264;Naypyitaw;Normal;Female;Food and beverages;52.6;9;23.67;497.07;01/16/2019;14:42;Cash;7.6;2;4
800-09-8606;Yangon;Member;Female;Home and lifestyle;87.37;5;21.8425;458.6925;01/29/2019;19:45;Cash;6.6;1;5
182-52-7000;Yangon;Member;Female;Sports and travel;27.04;4;5.408;113.568;01/01/2019;20:26;Ewallet;6.9;1;7
826-58-8051;Mandalay;Normal;Male;Home and lifestyle;62.19;4;12.438;261.198;01/06/2019;19:46;Ewallet;4.3;5;6
868-06-0466;Yangon;Member;Male;Electronic accessories;69.58;9;31.311;657.531;02/19/2019;19:38;Credit card;7.8;6;8
751-41-9720;Naypyitaw;Normal;Male;Home and lifestyle;97.5;10;48.75;1023.75;01/12/2019;16:18;Ewallet;8;7;1
626-43-7888;Naypyitaw;Normal;Female;Fashion accessories;60.41;8;24.164;507.444;02/07/2019;12:23;Ewallet;9.6;8;2
176-64-7711;Mandalay;Normal;Male;Food and beverages;32.32;3;4.848;101.808;03/27/2019;19:11;Credit card;4.3;234;3
191-29-0321;Mandalay;Member;Female;Fashion accessories;19.77;10;9.885;207.585;02/27/2019;18:57;Credit card;5;34;4
729-06-2010;Mandalay;Member;Male;Health and beauty;80.47;9;36.2115;760.4415;01/06/2019;11:18;Cash;9.2;3;5
640-48-5028;Mandalay;Member;Female;Home and lifestyle;88.39;9;39.7755;835.2855;03/02/2019;12:40;Cash;6.3;3;6
186-79-9562;Mandalay;Normal;Male;Health and beauty;71.77;7;25.1195;527.5095;03/29/2019;14:06;Cash;8.9;45;2
834-45-5519;Mandalay;Normal;Female;Electronic accessories;43;4;8.6;180.6;01/31/2019;20:48;Ewallet;7.6;6;3
162-65-8559;Naypyitaw;Member;Male;Food and beverages;68.98;1;3.449;72.429;01/21/2019;20:13;Cash;4.8;7;4
760-27-5490;Naypyitaw;Normal;Male;Fashion accessories;15.62;8;6.248;131.208;01/20/2019;20:37;Ewallet;9.1;4;5
445-30-9252;Yangon;Normal;Male;Sports and travel;25.7;3;3.855;80.955;01/17/2019;17:59;Ewallet;6.1;4;6
786-94-2700;Yangon;Member;Male;Food and beverages;80.62;6;24.186;507.906;02/28/2019;20:18;Cash;9.1;34;1
728-88-7867;Naypyitaw;Member;Female;Home and lifestyle;75.53;4;15.106;317.226;03/19/2019;15:52;Ewallet;8.3;6;4
183-21-3799;Naypyitaw;Normal;Female;Electronic accessories;77.63;9;34.9335;733.6035;02/19/2019;15:14;Ewallet;7.2;2;5
268-20-3585;Naypyitaw;Normal;Female;Health and beauty;13.85;9;6.2325;130.8825;02/04/2019;12:50;Ewallet;6;3;6
735-32-9839;Naypyitaw;Member;Male;Fashion accessories;98.7;8;39.48;829.08;01/31/2019;10:36;Ewallet;8.5;4;7
258-92-7466;Yangon;Normal;Female;Health and beauty;35.68;5;8.92;187.32;02/06/2019;18:33;Credit card;6.6;5;8
857-16-3520;Yangon;Member;Female;Fashion accessories;71.46;7;25.011;525.231;03/28/2019;16:06;Ewallet;4.5;6;1
482-17-1179;Yangon;Member;Male;Electronic accessories;11.94;3;1.791;37.611;01/19/2019;12:47;Credit card;8.1;6;4
788-21-5741;Yangon;Normal;Male;Fashion accessories;45.38;3;6.807;142.947;02/17/2019;13:34;Credit card;7.2;7;3
821-14-9046;Mandalay;Member;Female;Fashion accessories;17.48;6;5.244;110.124;01/18/2019;15:04;Credit card;6.1;1;7
418-05-0656;Mandalay;Normal;Female;Fashion accessories;25.56;7;8.946;187.866;02/02/2019;20:42;Cash;7.1;1;6
678-79-0726;Naypyitaw;Member;Female;Sports and travel;90.63;9;40.7835;856.4535;01/18/2019;15:28;Cash;5.1;3;8
776-68-1096;Mandalay;Normal;Male;Home and lifestyle;44.12;3;6.618;138.978;03/18/2019;13:45;Credit card;7.9;5;1
592-46-1692;Naypyitaw;Member;Female;Food and beverages;36.77;7;12.8695;270.2595;01/11/2019;20:10;Cash;7.4;9;2
434-35-9162;Mandalay;Member;Male;Food and beverages;23.34;4;4.668;98.028;02/04/2019;18:53;Ewallet;7.4;3;4
149-14-0304;Naypyitaw;Member;Female;Health and beauty;28.5;8;11.4;239.4;02/06/2019;14:24;Cash;6.6;2;5
442-44-6497;Naypyitaw;Member;Male;Home and lifestyle;55.57;3;8.3355;175.0455;01/08/2019;11:42;Credit card;5.9;1;7
174-64-0215;Mandalay;Normal;Male;Sports and travel;69.74;10;34.87;732.27;03/05/2019;17:49;Credit card;8.9;1;6
210-74-9613;Naypyitaw;Normal;Male;Fashion accessories;97.26;4;19.452;408.492;03/16/2019;15:33;Ewallet;6.8;5;8
299-29-0180;Mandalay;Member;Female;Home and lifestyle;52.18;7;18.263;383.523;03/09/2019;10:54;Cash;9.3;6;1
247-11-2470;Yangon;Member;Female;Fashion accessories;22.32;4;4.464;93.744;03/01/2019;16:23;Credit card;4.4;7;2
635-28-5728;Yangon;Normal;Male;Health and beauty;56;3;8.4;176.4;02/28/2019;19:33;Ewallet;4.8;8;3
756-49-0168;Yangon;Member;Male;Fashion accessories;19.7;1;0.985;20.685;02/08/2019;11:39;Ewallet;9.5;234;4
438-23-1242;Mandalay;Normal;Male;Electronic accessories;75.88;7;26.558;557.718;01/24/2019;10:38;Ewallet;8.9;34;5
238-45-6950;Mandalay;Member;Male;Food and beverages;53.72;1;2.686;56.406;03/01/2019;20:03;Ewallet;6.4;3;6
607-65-2441;Naypyitaw;Member;Male;Health and beauty;81.95;10;40.975;860.475;03/10/2019;12:39;Credit card;6;3;1
386-27-7606;Naypyitaw;Member;Female;Home and lifestyle;81.2;7;28.42;596.82;03/23/2019;15:59;Credit card;8.1;45;4
137-63-5492;Naypyitaw;Normal;Male;Electronic accessories;58.76;10;29.38;616.98;01/29/2019;14:26;Ewallet;9;6;5
197-77-7132;Mandalay;Member;Male;Electronic accessories;91.56;8;36.624;769.104;01/12/2019;18:22;Ewallet;6;7;6
805-86-0265;Yangon;Normal;Male;Home and lifestyle;93.96;9;42.282;887.922;03/20/2019;11:32;Cash;9.8;4;7
733-29-1227;Naypyitaw;Normal;Male;Home and lifestyle;55.61;7;19.4635;408.7335;03/23/2019;12:41;Cash;8.5;4;8
451-73-2711;Naypyitaw;Normal;Male;Food and beverages;84.83;1;4.2415;89.0715;01/14/2019;15:20;Ewallet;8.8;34;1
373-14-0504;Yangon;Member;Female;Sports and travel;71.63;2;7.163;150.423;02/12/2019;14:33;Ewallet;8.8;6;4
546-80-2899;Yangon;Member;Male;Home and lifestyle;37.69;2;3.769;79.149;02/20/2019;15:29;Ewallet;9.5;4;3
345-68-9016;Naypyitaw;Member;Female;Sports and travel;31.67;8;12.668;266.028;01/02/2019;16:19;Credit card;5.6;34;7
390-17-5806;Naypyitaw;Member;Female;Food and beverages;38.42;1;1.921;40.341;02/02/2019;16:33;Cash;8.6;6;6
457-13-1708;Mandalay;Member;Male;Fashion accessories;65.23;10;32.615;684.915;01/08/2019;19:07;Credit card;5.2;2;8
664-14-2882;Naypyitaw;Member;Female;Home and lifestyle;10.53;5;2.6325;55.2825;01/30/2019;14:43;Credit card;5.8;3;1
487-79-6868;Mandalay;Member;Female;Home and lifestyle;12.29;9;5.5305;116.1405;03/26/2019;19:28;Credit card;8;4;2
314-23-4520;Naypyitaw;Member;Male;Health and beauty;81.23;7;28.4305;597.0405;01/15/2019;20:44;Cash;9;5;4
210-30-7976;Mandalay;Member;Female;Fashion accessories;22.32;4;4.464;93.744;03/14/2019;11:16;Ewallet;4.1;6;5
585-86-8361;Yangon;Normal;Female;Food and beverages;27.28;5;6.82;143.22;02/03/2019;10:31;Credit card;8.6;6;7
807-14-7833;Yangon;Member;Female;Electronic accessories;17.42;10;8.71;182.91;02/22/2019;12:30;Ewallet;7;7;6
775-72-1988;Mandalay;Normal;Male;Home and lifestyle;73.28;5;18.32;384.72;01/24/2019;15:05;Ewallet;8.4;1;8
288-38-3758;Naypyitaw;Member;Female;Fashion accessories;84.87;3;12.7305;267.3405;01/25/2019;18:30;Ewallet;7.4;1;1
652-43-6591;Yangon;Normal;Female;Fashion accessories;97.29;8;38.916;817.236;03/09/2019;13:18;Credit card;6.2;3;2
785-96-0615;Mandalay;Member;Female;Electronic accessories;35.74;8;14.296;300.216;02/17/2019;15:28;Ewallet;4.9;5;3
406-46-7107;Yangon;Normal;Female;Home and lifestyle;96.52;6;28.956;608.076;01/11/2019;11:52;Cash;4.5;9;4
250-17-5703;Yangon;Member;Male;Food and beverages;18.85;10;9.425;197.925;02/27/2019;18:24;Ewallet;5.6;3;5
156-95-3964;Yangon;Normal;Female;Food and beverages;55.39;4;11.078;232.638;03/25/2019;15:19;Ewallet;8;2;6
842-40-8179;Mandalay;Member;Female;Food and beverages;77.2;10;38.6;810.6;02/11/2019;10:38;Credit card;5.6;1;1
525-09-8450;Mandalay;Normal;Male;Electronic accessories;72.13;10;36.065;757.365;01/31/2019;15:12;Credit card;4.2;1;4
410-67-1709;Yangon;Member;Female;Fashion accessories;63.88;8;25.552;536.592;01/20/2019;17:48;Ewallet;9.9;5;5
587-73-4862;Yangon;Member;Female;Health and beauty;10.69;5;2.6725;56.1225;03/26/2019;11:07;Ewallet;7.6;6;6
787-87-2010;Yangon;Member;Male;Health and beauty;55.5;4;11.1;233.1;01/20/2019;15:48;Credit card;6.6;7;7
593-14-4239;Mandalay;Normal;Female;Home and lifestyle;95.46;8;38.184;801.864;03/05/2019;19:40;Ewallet;4.7;8;8
801-88-0346;Naypyitaw;Normal;Female;Fashion accessories;76.06;3;11.409;239.589;01/05/2019;20:30;Credit card;9.8;234;1
388-76-2555;Mandalay;Normal;Male;Sports and travel;13.69;6;4.107;86.247;02/13/2019;13:59;Cash;6.3;34;4
711-31-1234;Mandalay;Normal;Female;Electronic accessories;95.64;4;19.128;401.688;03/16/2019;18:51;Cash;7.9;3;3
886-54-6089;Yangon;Normal;Female;Home and lifestyle;11.43;6;3.429;72.009;01/15/2019;17:24;Cash;7.7;3;7
707-32-7409;Mandalay;Member;Female;Sports and travel;95.54;4;19.108;401.268;02/26/2019;11:58;Ewallet;4.5;45;6
759-98-4285;Naypyitaw;Member;Female;Health and beauty;85.87;7;30.0545;631.1445;02/27/2019;19:01;Credit card;8;6;8
201-63-8275;Naypyitaw;Member;Female;Sports and travel;67.99;7;23.7965;499.7265;02/17/2019;16:50;Ewallet;5.7;7;1
471-06-8611;Naypyitaw;Normal;Female;Food and beverages;52.42;1;2.621;55.041;02/06/2019;10:22;Credit card;6.3;4;2
200-16-5952;Naypyitaw;Member;Male;Food and beverages;65.65;2;6.565;137.865;01/17/2019;16:46;Cash;6;4;4
120-54-2248;Mandalay;Normal;Female;Food and beverages;28.86;5;7.215;151.515;01/22/2019;18:08;Credit card;8;34;5
102-77-2261;Naypyitaw;Member;Male;Health and beauty;65.31;7;22.8585;480.0285;03/05/2019;18:02;Credit card;4.2;6;7
875-31-8302;Mandalay;Normal;Male;Sports and travel;93.38;1;4.669;98.049;01/03/2019;13:07;Cash;9.6;2;6
102-06-2002;Naypyitaw;Member;Male;Sports and travel;25.25;5;6.3125;132.5625;03/20/2019;17:52;Cash;6.1;3;8
457-94-0464;Mandalay;Member;Male;Electronic accessories;87.87;9;39.5415;830.3715;01/31/2019;20:32;Ewallet;5.6;4;1
629-42-4133;Naypyitaw;Normal;Male;Health and beauty;21.8;8;8.72;183.12;02/19/2019;19:24;Cash;8.3;5;2
534-53-3526;Yangon;Normal;Female;Sports and travel;94.76;4;18.952;397.992;02/11/2019;16:06;Ewallet;7.8;6;3
307-04-2070;Yangon;Member;Female;Fashion accessories;30.62;1;1.531;32.151;02/05/2019;14:14;Credit card;4.1;6;4
468-99-7231;Naypyitaw;Normal;Female;Home and lifestyle;44.01;8;17.604;369.684;03/03/2019;17:36;Cash;8.8;7;5
516-77-6464;Naypyitaw;Member;Female;Health and beauty;10.16;5;2.54;53.34;02/24/2019;13:08;Ewallet;4.1;1;6
404-91-5964;Yangon;Normal;Male;Electronic accessories;74.58;7;26.103;548.163;02/04/2019;16:09;Credit card;9;1;1
886-77-9084;Naypyitaw;Normal;Male;Electronic accessories;71.89;8;28.756;603.876;02/19/2019;11:33;Ewallet;5.5;3;4
790-38-4466;Naypyitaw;Normal;Female;Health and beauty;10.99;5;2.7475;57.6975;01/23/2019;10:18;Credit card;9.3;5;5
704-10-4056;Naypyitaw;Member;Male;Health and beauty;60.47;3;9.0705;190.4805;01/14/2019;10:55;Credit card;5.6;9;6
497-37-6538;Yangon;Normal;Male;Sports and travel;58.91;7;20.6185;432.9885;01/17/2019;15:15;Ewallet;9.7;3;7
651-96-5970;Yangon;Normal;Male;Fashion accessories;46.41;1;2.3205;48.7305;03/03/2019;20:06;Credit card;4;2;8
400-80-4065;Naypyitaw;Member;Male;Health and beauty;68.55;4;13.71;287.91;02/15/2019;20:21;Credit card;9.2;1;1
744-16-7898;Mandalay;Normal;Female;Home and lifestyle;97.37;10;48.685;1022.385;01/15/2019;13:48;Credit card;4.9;1;4
263-12-5321;Yangon;Member;Male;Electronic accessories;92.6;7;32.41;680.61;02/27/2019;12:52;Credit card;9.3;5;3
702-72-0487;Yangon;Normal;Female;Electronic accessories;46.61;2;4.661;97.881;02/26/2019;12:28;Credit card;6.6;6;7
605-83-1050;Mandalay;Normal;Male;Fashion accessories;27.18;2;2.718;57.078;03/15/2019;16:26;Ewallet;4.3;7;6
443-60-9639;Naypyitaw;Member;Female;Home and lifestyle;60.87;1;3.0435;63.9135;01/24/2019;13:24;Cash;5.5;8;8
864-24-7918;Yangon;Member;Female;Sports and travel;24.49;10;12.245;257.145;02/22/2019;15:15;Cash;8.1;234;1
359-94-5395;Mandalay;Normal;Male;Health and beauty;92.78;1;4.639;97.419;03/15/2019;10:50;Credit card;9.8;34;2
401-09-4232;Naypyitaw;Member;Male;Home and lifestyle;86.69;5;21.6725;455.1225;02/11/2019;18:38;Ewallet;9.4;3;4
751-15-6198;Mandalay;Normal;Male;Sports and travel;23.01;6;6.903;144.963;01/12/2019;16:45;Ewallet;7.9;3;5
324-41-6833;Naypyitaw;Member;Female;Electronic accessories;30.2;8;12.08;253.68;03/03/2019;19:30;Ewallet;5.1;45;7
474-33-8305;Naypyitaw;Member;Male;Fashion accessories;67.39;7;23.5865;495.3165;03/23/2019;13:23;Ewallet;6.9;6;6
759-29-9521;Yangon;Member;Female;Fashion accessories;48.96;9;22.032;462.672;03/04/2019;11:27;Cash;8;7;8
831-81-6575;Mandalay;Member;Female;Electronic accessories;75.59;9;34.0155;714.3255;02/23/2019;11:12;Cash;8;4;1
220-68-6701;Yangon;Normal;Female;Home and lifestyle;77.47;4;15.494;325.374;03/17/2019;16:36;Cash;4.2;4;2
618-34-8551;Yangon;Normal;Female;Sports and travel;93.18;2;9.318;195.678;01/16/2019;18:41;Credit card;8.5;34;3
257-60-7754;Yangon;Normal;Female;Electronic accessories;50.23;4;10.046;210.966;01/08/2019;17:12;Cash;9;6;4
559-61-5987;Mandalay;Normal;Female;Health and beauty;17.75;1;0.8875;18.6375;01/14/2019;10:38;Cash;8.6;2;5
189-55-2313;Naypyitaw;Normal;Female;Fashion accessories;62.18;10;31.09;652.89;01/31/2019;10:33;Ewallet;6;3;6
565-91-4567;Mandalay;Normal;Male;Health and beauty;10.75;8;4.3;90.3;03/15/2019;14:38;Ewallet;6.2;4;1
380-60-5336;Yangon;Normal;Female;Electronic accessories;40.26;10;20.13;422.73;02/24/2019;18:06;Credit card;5;5;4
815-04-6282;Naypyitaw;Member;Female;Sports and travel;64.97;5;16.2425;341.0925;02/08/2019;12:52;Credit card;6.5;6;5
674-56-6360;Yangon;Normal;Male;Electronic accessories;95.15;1;4.7575;99.9075;03/22/2019;14:00;Cash;6;6;6
778-34-2523;Yangon;Member;Female;Electronic accessories;48.62;8;19.448;408.408;01/24/2019;10:57;Cash;5;7;7
499-27-7781;Mandalay;Normal;Female;Food and beverages;53.21;8;21.284;446.964;03/14/2019;16:45;Ewallet;5;1;8
477-59-2456;Naypyitaw;Normal;Female;Fashion accessories;45.44;7;15.904;333.984;01/23/2019;11:15;Cash;9.2;1;1
832-51-6761;Yangon;Normal;Male;Food and beverages;33.88;8;13.552;284.592;01/19/2019;20:29;Ewallet;9.6;3;4
869-11-3082;Mandalay;Member;Male;Health and beauty;96.16;4;19.232;403.872;01/27/2019;20:03;Credit card;8.4;5;3
190-59-3964;Mandalay;Member;Male;Food and beverages;47.16;5;11.79;247.59;02/03/2019;14:35;Credit card;6;9;7
366-43-6862;Mandalay;Normal;Male;Electronic accessories;52.89;4;10.578;222.138;03/25/2019;16:32;Ewallet;6.7;3;6
186-43-8965;Yangon;Member;Female;Home and lifestyle;47.68;2;4.768;100.128;02/24/2019;10:10;Credit card;4.1;2;8
784-21-9238;Naypyitaw;Member;Male;Sports and travel;10.17;1;0.5085;10.6785;02/07/2019;14:15;Cash;5.9;1;1
276-75-6884;Yangon;Normal;Female;Health and beauty;68.71;3;10.3065;216.4365;03/04/2019;10:05;Cash;8.7;1;2
109-86-4363;Mandalay;Member;Female;Sports and travel;60.08;7;21.028;441.588;02/14/2019;11:36;Credit card;4.5;5;4
569-76-2760;Yangon;Member;Female;Sports and travel;22.01;4;4.402;92.442;01/29/2019;18:15;Credit card;6.6;6;5
222-42-0244;Mandalay;Member;Female;Health and beauty;72.11;9;32.4495;681.4395;01/28/2019;13:53;Credit card;7.7;7;7
760-53-9233;Yangon;Member;Male;Fashion accessories;41.28;3;6.192;130.032;03/26/2019;18:37;Credit card;8.5;8;6
538-22-0304;Naypyitaw;Normal;Male;Electronic accessories;64.95;10;32.475;681.975;03/24/2019;18:27;Cash;5.2;234;8
416-17-9926;Yangon;Member;Female;Electronic accessories;74.22;10;37.11;779.31;01/01/2019;14:42;Credit card;4.3;34;1
237-44-6163;Yangon;Normal;Male;Electronic accessories;10.56;8;4.224;88.704;01/24/2019;17:43;Cash;7.6;3;2
636-17-0325;Mandalay;Normal;Male;Health and beauty;62.57;4;12.514;262.794;02/25/2019;18:37;Cash;9.5;3;3
343-75-9322;Mandalay;Member;Female;Sports and travel;11.85;8;4.74;99.54;01/09/2019;16:34;Cash;4.1;45;4
528-14-9470;Yangon;Member;Male;Health and beauty;91.3;1;4.565;95.865;02/14/2019;14:42;Ewallet;9.2;6;5
427-45-9297;Mandalay;Member;Female;Home and lifestyle;40.73;7;14.2555;299.3655;03/12/2019;11:01;Ewallet;5.4;7;6
807-34-3742;Yangon;Normal;Male;Fashion accessories;52.38;1;2.619;54.999;03/26/2019;19:44;Cash;5.8;4;1
288-62-1085;Yangon;Member;Male;Fashion accessories;38.54;5;9.635;202.335;01/09/2019;13:34;Ewallet;5.6;4;4
670-71-7306;Mandalay;Normal;Male;Sports and travel;44.63;6;13.389;281.169;01/02/2019;20:08;Credit card;5.1;34;5
660-29-7083;Naypyitaw;Normal;Male;Electronic accessories;55.87;10;27.935;586.635;01/15/2019;15:01;Cash;5.8;6;6
271-77-8740;Naypyitaw;Member;Female;Sports and travel;29.22;6;8.766;184.086;01/01/2019;11:40;Ewallet;5;2;7
497-36-0989;Yangon;Normal;Male;Fashion accessories;51.94;3;7.791;163.611;02/15/2019;15:21;Cash;7.9;3;8
291-59-1384;Mandalay;Normal;Male;Electronic accessories;60.3;1;3.015;63.315;02/28/2019;17:38;Cash;6;4;1
860-73-6466;Yangon;Member;Female;Sports and travel;39.47;2;3.947;82.887;03/02/2019;16:16;Credit card;5;5;4
549-23-9016;Naypyitaw;Member;Female;Food and beverages;14.87;2;1.487;31.227;02/13/2019;18:15;Credit card;8.9;6;3
896-34-0956;Yangon;Normal;Male;Fashion accessories;21.32;1;1.066;22.386;01/26/2019;12:43;Cash;5.9;6;7
804-38-3935;Yangon;Member;Male;Electronic accessories;93.78;3;14.067;295.407;01/30/2019;11:32;Credit card;5.9;7;6
